PurchaseReturn|Discount|decimal|9|1|7
PurchaseReturn|FreightCharges|decimal|9|1|8
PurchaseReturn|OtherCharges|decimal|9|1|9
PurchaseReturn|Total|decimal|9|1|10
PurchaseReturn|RoundOff|decimal|9|1|11
PurchaseReturn|GrandTotal|decimal|9|1|12
PurchaseReturn_Join|PRJ_ID|int|4|0|1
PurchaseReturn_Join|PurchaseReturnID|int|4|0|2
PurchaseReturn_Join|ProductID|int|4|1|3
PurchaseReturn_Join|Qty|decimal|9|1|4
PurchaseReturn_Join|Price|decimal|9|1|5
PurchaseReturn_Join|TotalAmount|decimal|9|1|6
PurchaseReturn_Join|Warehouse_Store|nchar|500|1|7
PurchaseReturn_Join|SalesCost|decimal|9|1|8
PurchaseReturn_Join|Barcode|nchar|100|1|9
PurchaseReturn_Join|ExpiryDate|nchar|100|1|10
PurchaseReturn_Join|ManufacturingDate|nchar|60|1|11
PurchaseReturn_Join|ReturnQty|decimal|9|1|12
PurchaseReturn_Join|StorageType|nchar|40|1|13
PurchaseReturn_Join|VATPer|decimal|9|1|14
PurchaseReturn_Join|VATAmt|decimal|9|1|15
PurchaseReturn_Join|TPSPerX|decimal|9|1|16
PurchaseReturn_Join|TPSAmtX|decimal|9|1|17
PurchaseReturn_Join|TVQPerX|decimal|9|1|18
PurchaseReturn_Join|TVQAmtX|decimal|9|1|19
Racking|RackNo|nchar|100|0|1
Racking|NoOfShelves|int|4|1|2
Racking|Active|nchar|20|1|3
Registration|UserID|nchar|200|0|1
Registration|UserType|nchar|60|0|2
Registration|Password|nchar|100|0|3
Registration|Name|nchar|300|0|4
Registration|ContactNo|nchar|100|1|5
Registration|SSN|nchar|60|1|6
Registration|EmailID|nchar|300|1|7
Registration|JoiningDate|datetime|8|0|8
Registration|Active|nchar|20|1|9
Registration|PayrollType|nchar|60|1|10
Sales|SalesID|int|4|0|1
Sales|BillNo|nchar|60|0|2
Sales|BillDate|datetime|8|0|3
Sales|BillShamsiDate|datetime|8|0|4
Sales|RefNo1|nchar|100|1|5
Sales|RefNo2|nchar|100|1|6
Sales|SalesType|nchar|40|0|7
Sales|UserOperator|nchar|200|0|8
Sales|PartyID|int|4|0|9
Sales|SubTotal|decimal|9|0|10
Sales|DiscountPer|decimal|9|0|11
Sales|Discount|decimal|9|0|12
Sales|FreightCharges|decimal|9|0|13
Sales|OtherCharges|decimal|9|0|14
Sales|PreviousDue|decimal|9|0|15
Sales|Total|decimal|9|0|16
Sales|RoundOff|decimal|9|0|17
Sales|GrandTotal|decimal|9|0|18
Sales|TotalPaid|decimal|9|0|19
Sales|Balance|decimal|9|0|20
Sales|Remarks|nvarchar|-1|1|21
Sales_Product|SP_ID|int|4|0|1
Sales_Product|SalesID|int|4|0|2
Sales_Product|ProductID|int|4|0|3
Sales_Product|Warehouse|nchar|500|0|4
Sales_Product|QtyPerCarton|int|4|0|5
Sales_Product|TotalQty|int|4|0|6
Sales_Product|PricePerQtyBC|decimal|9|0|7
Sales_Product|CurrencyCode|nchar|20|0|8
Sales_Product|Total_SalesdCurrency|decimal|9|0|9
Sales_Product|ExchangeRate|decimal|9|0|10
Sales_Product|PricePerQty|decimal|9|0|11
Sales_Product|Total_QuotedCurrency|decimal|9|0|12
Sales_Product|DiscountPer|decimal|9|0|13
Sales_Product|Discount|decimal|9|0|14
Sales_Product|VATPer|decimal|9|0|15
Sales_Product|VAT|decimal|9|0|16
Sales_Product|AdditionalVAT|decimal|9|0|17
Sales_Product|AdditionalVATPer|decimal|9|0|18
Sales_Product|TotalAmount|decimal|9|0|19
SalesMan|SM_ID|int|4|0|1
SalesMan|SalesMan_ID|nchar|60|1|2
SalesMan|Name|nchar|400|1|3
SalesMan|Address|nvarchar|500|1|4
SalesMan|City|nchar|400|1|5
SalesMan|State|nchar|300|1|6
SalesMan|ZipCode|nchar|30|1|7
SalesMan|ContactNo|nchar|300|1|8
SalesMan|EmailID|nchar|400|1|9
SalesMan|Remarks|nvarchar|-1|1|10
SalesMan|Photo|image|16|1|11
SalesMan|CommissionPer|decimal|9|1|12
Salesman_Commission|ID|int|4|0|1
Salesman_Commission|InvoiceID|int|4|0|2
Salesman_Commission|CommissionPer|decimal|9|0|3
Salesman_Commission|Commission|decimal|9|0|4
SalesReturn|SR_ID|int|4|0|1
SalesReturn|SRNo|nchar|100|1|2
SalesReturn|Date|date|3|1|3
SalesReturn|SalesID|int|4|1|4
SalesReturn|SubTotal|decimal|9|1|5
SalesReturn|VAT|decimal|9|1|6
SalesReturn|GrandTotal|decimal|9|1|7
SalesReturn|TPSX|decimal|9|1|8
SalesReturn|TVQX|decimal|9|1|9
SalesReturn_Join|SRJ_ID|int|4|0|1
SalesReturn_Join|SalesReturnID|int|4|0|2
SalesReturn_Join|ProductID|int|4|1|3
SalesReturn_Join|Barcode|nchar|100|1|4
SalesReturn_Join|ManufacturingDate|nchar|60|1|5
SalesReturn_Join|ExpiryDate|nchar|100|1|6
SalesReturn_Join|Qty|float|8|1|7
SalesReturn_Join|SalesCost|decimal|9|1|8
SalesReturn_Join|DiscPer|decimal|9|1|9
SalesReturn_Join|DiscAmt|decimal|9|1|10
SalesReturn_Join|CGSTPer|decimal|9|1|11
SalesReturn_Join|CGSTAmt|decimal|9|1|12
SalesReturn_Join|ReturnQty|decimal|9|1|13
SalesReturn_Join|TotalAmount|decimal|9|1|14
SalesReturn_Join|TPSPerX|decimal|9|1|15
SalesReturn_Join|TPSAmtX|decimal|9|1|16
SalesReturn_Join|TVQPerX|decimal|9|1|17
SalesReturn_Join|TVQAmtX|decimal|9|1|18
Setting|ID|int|4|0|1
Setting|PurchaseTax|nchar|40|0|2
Setting|SalesTax|nchar|40|0|3
SMSSetting|Id|int|4|0|1
SMSSetting|APIURL|nvarchar|-1|0|2
SMSSetting|IsDefault|nchar|20|0|3
SMSSetting|IsEnabled|nchar|20|0|4
StockAdjustment_Store|SA_ID|int|4|0|1
StockAdjustment_Store|ProductID|int|4|1|2
StockAdjustment_Store|Barcode|nchar|60|1|3
StockAdjustment_Store|Date|datetime|8|1|4
StockAdjustment_Store|AdjustmentType|nchar|40|1|5
StockAdjustment_Store|Qty|decimal|9|1|6
StockAdjustment_Store|Reason|nchar|400|1|7
StockAdjustment_Warehouse|SA_ID|int|4|0|1
StockAdjustment_Warehouse|Date|datetime|8|1|2
StockAdjustment_Warehouse|Warehouse|nchar|500|1|3
StockAdjustment_Warehouse|ProductID|int|4|1|4
StockAdjustment_Warehouse|Barcode|nchar|60|1|5
StockAdjustment_Warehouse|AdjustmentType|nchar|40|1|6
StockAdjustment_Warehouse|Qty|decimal|9|1|7
StockAdjustment_Warehouse|Reason|nchar|400|1|8
StockTransfer|ST_ID|int|4|0|1
StockTransfer|TransferID|nchar|60|1|2
StockTransfer|Date|datetime|8|0|3
StockTransfer|CompanyID|int|4|0|4
StockTransfer_Join|STJ_ID|int|4|0|1
StockTransfer_Join|StockTransferID|int|4|0|2
StockTransfer_Join|Warehouse|nchar|500|0|3
StockTransfer_Join|ProductID|int|4|0|4
StockTransfer_Join|Barcode|nchar|100|1|5
StockTransfer_Join|SalesRate|decimal|9|1|6
StockTransfer_Join|ManufacturingDate|nchar|100|1|7
StockTransfer_Join|ExpiryDate|nchar|100|1|8
StockTransfer_Join|Qty|decimal|9|1|9
StockTransfer_Join_S2W|STJ_ID|int|4|0|1
StockTransfer_Join_S2W|StockTransferID|int|4|0|2
StockTransfer_Join_S2W|ProductID|int|4|0|3
StockTransfer_Join_S2W|Barcode|nchar|100|1|4
StockTransfer_Join_S2W|SalesRate|decimal|9|1|5
StockTransfer_Join_S2W|ManufacturingDate|nchar|100|1|6
StockTransfer_Join_S2W|ExpiryDate|nchar|100|1|7
StockTransfer_Join_S2W|Qty|decimal|9|1|8
StockTransfer_Join_W2W|STJ_ID|int|4|0|1
StockTransfer_Join_W2W|StockTransferID|int|4|0|2
StockTransfer_Join_W2W|Warehouse|nchar|500|0|3
StockTransfer_Join_W2W|ProductID|int|4|0|4
StockTransfer_Join_W2W|Barcode|nchar|100|1|5
StockTransfer_Join_W2W|SalesRate|decimal|9|1|6
StockTransfer_Join_W2W|ManufacturingDate|nchar|100|1|7
StockTransfer_Join_W2W|ExpiryDate|nchar|100|1|8
StockTransfer_Join_W2W|Qty|decimal|9|1|9
StockTransfer_S2W|ST_ID|int|4|0|1
StockTransfer_S2W|TransferID|nchar|60|1|2
StockTransfer_S2W|Date|datetime|8|0|3
StockTransfer_S2W|Warehouse|nchar|500|0|4
StockTransfer_W2W|ST_ID|int|4|0|1
StockTransfer_W2W|TransferID|nchar|60|1|2
StockTransfer_W2W|Date|datetime|8|0|3
StockTransfer_W2W|Warehouse|nchar|500|0|4
Supplier|ID|int|4|0|1
Supplier|SupplierID|nchar|60|0|2
Supplier|Name|nchar|400|1|3
Supplier|Address|nvarchar|500|1|4
Supplier|City|nchar|400|1|5
Supplier|State|nchar|300|1|6
Supplier|ZipCode|nchar|30|1|7
Supplier|ContactNo|nchar|300|1|8
Supplier|EmailID|nchar|400|1|9
Supplier|Remarks|nvarchar|-1|1|10
Supplier|TIN|nchar|200|1|11
Supplier|STNo|nchar|200|1|12
Supplier|CST|nchar|200|1|13
Supplier|PAN|nchar|200|1|14
Supplier|AccountName|nchar|300|1|15
Supplier|AccountNumber|nchar|200|1|16
Supplier|Bank|nchar|300|1|17
Supplier|Branch|nchar|300|1|18
Supplier|IFSCCode|nchar|100|1|19
Supplier|OpeningBalance|decimal|9|1|20
Supplier|OpeningBalanceType|nchar|40|1|21
SupplierLedgerBook|Id|int|4|0|1
SupplierLedgerBook|Date|datetime|8|0|2
SupplierLedgerBook|Name|nchar|400|0|3
SupplierLedgerBook|LedgerNo|nchar|100|0|4
SupplierLedgerBook|Label|nchar|400|0|5
SupplierLedgerBook|Debit|decimal|9|0|6
SupplierLedgerBook|Credit|decimal|9|0|7
SupplierLedgerBook|PartyID|nchar|40|1|8
TaxMaster|TaxName|nchar|400|0|1
TaxMaster|TaxType|nchar|400|0|2
TaxMaster|Percentage|decimal|9|0|3
TaxMaster|AdditionalPercentage|decimal|9|0|4
TaxMaster|TVQ|decimal|9|1|5
TaxType|Type|nchar|400|0|1
tblOrderNo|Id|int|4|0|1
tblOrderNo|OrderNo|int|4|1|2
Temp_Stock|Id|int|4|0|1
Temp_Stock|ProductID|int|4|0|2
Temp_Stock|Warehouse|nchar|500|0|3
Temp_Stock|Barcode|nchar|60|1|4
Temp_Stock|PurchaseRate|decimal|9|1|5
Temp_Stock|SalesRate|decimal|9|1|6
Temp_Stock|Qty|decimal|9|1|7
Temp_Stock|ExpiryDate|nchar|100|1|8
Temp_Stock|ManufacturingDate|nchar|100|1|9
Temp_Stock_Company|Id|int|4|0|1
Temp_Stock_Company|ProductID|int|4|0|2
Temp_Stock_Company|Barcode|nchar|60|1|3
Temp_Stock_Company|PurchaseRate|decimal|9|1|4
Temp_Stock_Company|SalesRate|decimal|9|1|5
Temp_Stock_Company|ManufacturingDate|nchar|60|1|6
Temp_Stock_Company|ExpiryDate|nchar|60|1|7
Temp_Stock_Company|Qty|decimal|9|1|8
UnitMaster|Unit|nchar|300|0|1
UserRights|ID|int|4|0|1
UserRights|ModuleName|nchar|400|1|2
UserRights|UR_Save|bit|1|1|3
UserRights|UR_Update|bit|1|1|4
UserRights|UR_Delete|bit|1|1|5
UserRights|UR_View|bit|1|1|6
UserRights|UserID|nchar|200|1|7
Voucher|ID|int|4|0|1
Voucher|VoucherNo|nchar|60|0|2
Voucher|Name|nchar|300|1|3
Voucher|Date|datetime|8|0|4
Voucher|Details|nvarchar|-1|1|5
Voucher|PaymentMode|nchar|300|0|6
Voucher|SubTotal|decimal|9|1|7
Voucher|VATPer|decimal|9|1|8
Voucher|VAT|decimal|9|1|9
Voucher|GrandTotal|decimal|9|0|10
Voucher_OtherDetails|VD_ID|int|4|0|1
Voucher_OtherDetails|VoucherID|int|4|0|2
Voucher_OtherDetails|Particulars|nvarchar|500|0|3
Voucher_OtherDetails|Amount|decimal|9|0|4
Voucher_OtherDetails|Note|nvarchar|-1|1|5
Wallet|WalletType|nchar|400|0|1
Warehouse|WarehouseName|nchar|500|0|1
Warehouse|Address|nvarchar|500|0|2
Warehouse|WarehouseType|nchar|400|0|3
Warehouse|City|nchar|400|0|4
WarehouseType|Type|nchar|400|0|1
